air,omega,pr_wtr,pres,rhum,uwnd,vwnd,WVHT,WVHT_6h,WVHT_ord_6h
286.474643,0.001524,6.093381,101224.583297,66.797106,0.664,-4.361301,1.91,1.66,B
288.682214,-0.047508,7.472444,101037.435019,51.677463,3.399954,-5.169516,1.66,1.63,B
287.340191,0.047733,7.582403,101048.276632,64.74946,0.961793,-5.94331,1.63,1.44,A
288.270613,0.069498,6.355261,100820.276234,60.520676,0.988843,-4.49704,1.44,1.48,A
287.726817,0.071483,6.288512,100969.266017,62.646053,0.164589,-4.729609,1.48,1.41,A
290.373936,0.003514,6.56809,100646.101594,52.27619,3.619158,-5.087848,1.41,1.44,A
287.157918,0.0365,7.833999,100629.6692,76.340966,3.763509,-6.728779,1.44,1.53,B
288.804642,0.050031,5.534629,100310.025097,62.307398,2.702302,-4.840968,1.53,1.85,B
286.919052,-0.046321,5.529621,100401.717759,75.698396,3.039565,-3.667085,1.85,1.86,B
289.029875,-0.043694,6.840508,100182.621868,66.576594,5.327006,-4.482837,1.86,2.18,C
286.644281,0.097553,10.993141,100230.299058,85.271018,4.483721,-5.070442,2.18,1.78,B
285.697166,-0.053525,10.353141,100199.619954,84.939799,4.069884,-4.82611,1.78,1.88,B
286.139519,-0.079565,13.63133,100393.623569,88.410275,4.046086,-2.786368,1.88,1.59,B
285.433001,-0.021518,13.344865,100165.583038,85.874367,4.444457,-1.974245,1.59,1.47,A
284.19932,0.053183,16.474867,100155.471907,93.940891,3.95345,-0.430624,1.47,1.31,A
284.954762,0.069755,16.163897,100065.284614,87.258901,5.155192,-0.42878,1.31,1.16,A
284.70392,-0.104612,13.427511,100327.38061,81.609398,7.662041,-2.905495,1.16,1.93,B
284.203742,-0.047876,9.861314,100371.314436,71.982669,5.599036,-6.101016,1.93,2.57,C
283.798041,0.075811,8.873207,100759.419272,63.725197,3.604775,-6.328692,2.57,3.07,C
283.746574,0.077187,9.079644,100796.872069,61.82447,2.12416,-6.180897,3.07,3.46,D
284.226248,0.047967,10.62852,101095.235197,56.768692,3.057911,-4.982,3.46,3.36,D
285.09,-0.048842,11.852408,100948.366655,61.702348,6.050244,-5.925253,3.36,3.22,D
285.255973,0.07867,14.577441,101056.071049,73.360317,4.801844,-7.480022,3.22,2.8,C
285.220155,0.080513,13.735179,100884.279112,71.78172,3.195619,-7.825843,2.8,2.49,C
287.59378,0.095831,13.938624,101069.462147,65.569006,1.875679,-6.366067,2.49,2.22,C
288.452404,0.029455,14.492374,100845.569663,61.208005,4.385541,-6.447183,2.22,2.44,C
287.176027,0.104355,17.451865,100865.402131,82.448478,4.337384,-8.144408,2.44,2.35,C
286.880639,0.110628,17.239672,100663.864073,79.916248,3.150785,-7.62964,2.35,2.14,C
288.680833,0.064928,16.969208,100720.294185,70.609278,2.240527,-7.499476,2.14,1.74,B
289.965528,-0.035275,15.737771,100462.920903,68.661045,4.685447,-7.779032,1.74,1.94,B
287.131922,-0.001913,15.313455,100553.575224,89.876539,4.050622,-6.961261,1.94,1.9,B
286.545583,0.048264,14.194914,100378.714786,91.463818,1.893996,-6.362532,1.9,1.89,B
288.080245,0.022285,13.386415,100573.863462,85.459456,2.950425,-5.371874,1.89,1.53,B
290.514537,-0.097263,12.37519,100432.777544,72.277649,4.335237,-4.864559,1.53,1.69,B
288.548682,0.00315,12.562473,100553.187099,82.766487,3.9683,-5.703617,1.69,1.8,B
287.361144,0.053663,10.712768,100431.197683,83.757243,2.548062,-5.231215,1.8,1.97,B
288.670611,0.016983,12.73612,100604.902875,82.980983,3.461968,-4.989544,1.97,1.88,B
290.076293,-0.083084,13.911252,100327.228427,77.190461,4.893089,-5.587727,1.88,2.1,C
288.302053,0.022405,15.588947,100339.262387,86.677536,4.906614,-5.203698,2.1,1.69,B
287.079947,0.07861,14.705606,100265.300574,89.978685,4.198353,-5.731753,1.69,1.85,B
288.691492,0.104693,14.496545,100509.904391,82.515872,3.923762,-5.850843,1.85,2.09,C
291.369929,-0.012454,13.866106,100322.594953,68.19937,5.046575,-7.626804,2.09,2.34,C
288.20017,0.083102,15.010484,100387.744701,85.410243,3.598173,-6.911708,2.34,1.95,B
288.607365,0.14369,14.284427,100264.03951,82.324835,1.704618,-7.215865,1.95,2.14,C
288.811359,-0.073343,13.398975,100414.526896,83.104398,1.053209,-5.124237,2.14,1.81,B
291.575701,-0.099659,13.626319,100270.170126,69.423291,4.009439,-7.089327,1.81,1.94,B
288.030515,-0.015411,13.28107,100358.691672,86.257427,2.520262,-5.678518,1.94,1.67,B
287.536644,0.012311,12.890355,100192.625958,85.373909,0.079396,-3.426043,1.67,1.68,B
288.789419,-0.030047,13.287977,100370.312263,81.932411,-0.157808,-1.538322,1.68,1.39,A
291.666955,-0.032645,13.375461,100209.144088,70.27426,1.079306,-1.066115,1.39,1.22,A
288.852604,0.021222,13.787193,100324.595002,84.189959,-0.097397,-0.544993,1.22,1.07,A
289.209918,0.078837,13.236052,100199.487057,77.076364,-1.679884,-0.512659,1.07,1.03,A
288.917714,-0.038757,13.815159,100472.392438,83.015722,0.163392,0.504643,1.03,1.05,A
290.0461,-0.036584,13.815153,100406.852895,78.23642,2.553278,-0.295833,1.05,1.08,A
